target,source,time,week,comment,target_id,source_id
http://ierg3320tonykang.wordpress.com,http://wangyingling.wordpress.com,2017-03-24,9,"Thanks for your post. Your explaination about the programming and natural language process is so specific that I can understand them easily. As mentioned in your blog, there are many similarities between machine language and natural language.  Nowadays,  we can use compiler to make the machine understand our instructions. However, as far as the natural  languagewith much irregular usages and much ambiguities of it, it is hard for us to establish a set of rules to decode the natural language into machine language  which can be executed by computer. Although there are still long way for the development of  NPL, with more and more intellengent algorithms being put up, we can hopefully expect one day computer can communicate with human like a real person.LikeLike",22,11
http://ierg3320tonykang.wordpress.com,http://wangyingling.wordpress.com,2017-03-24,9,"Thanks for your post. Your explaination about the programming and natural language process is so specific that I can understand them easily. As mentioned in your blog, there are many similarities between machine language and natural language.  Nowadays,  we can use compiler to make the machine understand our instructions. However, as far as the natural  languagewith much irregular usages and much ambiguities of it, it is hard for us to establish a set of rules to decode the natural language into machine language  which can be executed by computer. Although there are still long way for the development of  NPL, with more and more intellengent algorithms being put up, we can hopefully expect one day computer can communicate with human like a real person.LikeLike",22,11
http://ierg3320tonykang.wordpress.com,http://atot0907.wordpress.com,2017-03-24,9,"Programming is no doubt a fascinating tool that human has invented. Whenever I was taking a programming course, I always wonder how did the inventors came up with such ideas and create these sophisticated programming languages that made our lives so much easier. This also apply to the languages that we speak. Although I am an engineering student, I am more interested in linguistics. After all, without the creation of spoken and written language, everything we are using nowadays would only be fantasies and could never be achieved.LikeLike",22,72
http://ierg3320tonykang.wordpress.com,http://atot0907.wordpress.com,2017-03-24,9,"Programming is no doubt a fascinating tool that human has invented. Whenever I was taking a programming course, I always wonder how did the inventors came up with such ideas and create these sophisticated programming languages that made our lives so much easier. This also apply to the languages that we speak. Although I am an engineering student, I am more interested in linguistics. After all, without the creation of spoken and written language, everything we are using nowadays would only be fantasies and could never be achieved.LikeLike",22,72
http://fanjunbo.wordpress.com,http://ierg3320jinny.wordpress.com,2017-03-22,9,"Thank you for sharing such an interesting application of digital information.
Indeed the occurrence of cloud computing has brought a lot of amazing application into our daily life.  By gathering data that is originally distributed in every corner of the city together, alibaba could actually monitor and guide the physical transportation network better and help dissolve the pressure of traffic jam.
What alibaba did is indeed one way to lower the traffic congestion. Another possible solution for the traffic problems can be building a car sharing information platform so as to reduce the number of private cars in Hangzhou. Because Hangzhou has the highest density of private car owning, and that is also one significant reason for the bad traffic situation in Hangzhou.  The realization of car sharing platform can also be done under the assistance of digital information and cloud computing.Liked by 1 personThanks a lot Jinny. Car sharing is also an efficient ways to lower car density in a crowded an d fast growing. Besides sharing private cars, another solution is to share public cars. In practice the worst traffic condition is the rush hours during which people drives to places to work or from company back to where they live. Some people refuse to take the public transportation because there is no perfect line and they need to transfer twice or more. One solution brought by Shenzhen is to make your personal bus sharing with others which saves time compared with traditional bus while it will not cost too much. From this case, we see the further construction of smart city should also take the intelligent public transportation design into consideration based on traffic flow big data.  ",23,14
http://fanjunbo.wordpress.com,http://ierg3320jinny.wordpress.com,2017-03-22,9,"Thank you for sharing such an interesting application of digital information.
Indeed the occurrence of cloud computing has brought a lot of amazing application into our daily life.  By gathering data that is originally distributed in every corner of the city together, alibaba could actually monitor and guide the physical transportation network better and help dissolve the pressure of traffic jam.
What alibaba did is indeed one way to lower the traffic congestion. Another possible solution for the traffic problems can be building a car sharing information platform so as to reduce the number of private cars in Hangzhou. Because Hangzhou has the highest density of private car owning, and that is also one significant reason for the bad traffic situation in Hangzhou.  The realization of car sharing platform can also be done under the assistance of digital information and cloud computing.Liked by 1 person",23,14
http://fanjunbo.wordpress.com,https://fanjunbo.wordpress.com,2017-03-24,9,"Thanks a lot Jinny. Car sharing is also an efficient ways to lower car density in a crowded an d fast growing. Besides sharing private cars, another solution is to share public cars. In practice the worst traffic condition is the rush hours during which people drives to places to work or from company back to where they live. Some people refuse to take the public transportation because there is no perfect line and they need to transfer twice or more. One solution brought by Shenzhen is to make your personal bus sharing with others which saves time compared with traditional bus while it will not cost too much. From this case, we see the further construction of smart city should also take the intelligent public transportation design into consideration based on traffic flow big data.  ",23,id not found
http://fanjunbo.wordpress.com,https://fanjunbo.wordpress.com,2017-03-24,9,"Thanks a lot Jinny. Car sharing is also an efficient ways to lower car density in a crowded an d fast growing. Besides sharing private cars, another solution is to share public cars. In practice the worst traffic condition is the rush hours during which people drives to places to work or from company back to where they live. Some people refuse to take the public transportation because there is no perfect line and they need to transfer twice or more. One solution brought by Shenzhen is to make your personal bus sharing with others which saves time compared with traditional bus while it will not cost too much. From this case, we see the further construction of smart city should also take the intelligent public transportation design into consideration based on traffic flow big data.  ",23,id not found
http://fanjunbo.wordpress.com,http://stanleylaublog.wordpress.com,2017-03-22,9,"Glad that you put forward a vivid example to use digital solve practical issues in our daily life. To conquer this common problem of traffic congestion for big cities, Alibaba combines state of art technologies in science and engineering with giant amount of data they have collected. With these altogether, traffic controlling methodologies are efficiently implemented based on the feedback of big data analysis.
However, I think it just solves part of the problem. Traffic congestion originated from the reality of super-dense population and optimization-lacked urban planning in central Hangzhou. Taking future into account, urban planning is so critical that it has profound impacts not only on the structure of city but also on quality of everybodys life. Generally, it determines the trend and the fate of one city for a relatively long time. So I think using current data to simulate future situation could be a interesting topic for urban planning. Just like train, test, and then predict in machine learning, to fully utilize gathered data and constant model, nowadays feedbacks could be guidelines for future plan and design.Liked by 2 peopleHonestly yes. The smart city system only could solve partial of the traffic congestion. Based on their test, 5%-11% improvement has been achieved on those test roads. Some congestion may be too serious to be solved by only the intelligent arrangement of traffic light. But the improvement is done without any change or rebuild of the road. As we see, rebuilding is a long term job which leads to more serious congestion during the progress and even a not well redesign will contribute less. Solving traffic jam is only the first step of the whole plan. Furthermore, by collecting traffic data, we could simulate the traffic flow in computer which is helpful for the design of future roads. For example, a new road is planned to be built for releasing traffic congestion in area A, the simulation may tell us if the new road is a necessity, what is the start and end point of the road, how many lanes should it be or in what degree the traffic congestion could be reduced. This might be more helpful for the authorities to make critical decisions for the future of cities. ",23,44
http://fanjunbo.wordpress.com,http://stanleylaublog.wordpress.com,2017-03-22,9,"Glad that you put forward a vivid example to use digital solve practical issues in our daily life. To conquer this common problem of traffic congestion for big cities, Alibaba combines state of art technologies in science and engineering with giant amount of data they have collected. With these altogether, traffic controlling methodologies are efficiently implemented based on the feedback of big data analysis.
However, I think it just solves part of the problem. Traffic congestion originated from the reality of super-dense population and optimization-lacked urban planning in central Hangzhou. Taking future into account, urban planning is so critical that it has profound impacts not only on the structure of city but also on quality of everybodys life. Generally, it determines the trend and the fate of one city for a relatively long time. So I think using current data to simulate future situation could be a interesting topic for urban planning. Just like train, test, and then predict in machine learning, to fully utilize gathered data and constant model, nowadays feedbacks could be guidelines for future plan and design.Liked by 2 people",23,44
http://fanjunbo.wordpress.com,https://fanjunbo.wordpress.com,2017-03-24,9,"Honestly yes. The smart city system only could solve partial of the traffic congestion. Based on their test, 5%-11% improvement has been achieved on those test roads. Some congestion may be too serious to be solved by only the intelligent arrangement of traffic light. But the improvement is done without any change or rebuild of the road. As we see, rebuilding is a long term job which leads to more serious congestion during the progress and even a not well redesign will contribute less. Solving traffic jam is only the first step of the whole plan. Furthermore, by collecting traffic data, we could simulate the traffic flow in computer which is helpful for the design of future roads. For example, a new road is planned to be built for releasing traffic congestion in area A, the simulation may tell us if the new road is a necessity, what is the start and end point of the road, how many lanes should it be or in what degree the traffic congestion could be reduced. This might be more helpful for the authorities to make critical decisions for the future of cities. ",23,id not found
http://fanjunbo.wordpress.com,https://fanjunbo.wordpress.com,2017-03-24,9,"Honestly yes. The smart city system only could solve partial of the traffic congestion. Based on their test, 5%-11% improvement has been achieved on those test roads. Some congestion may be too serious to be solved by only the intelligent arrangement of traffic light. But the improvement is done without any change or rebuild of the road. As we see, rebuilding is a long term job which leads to more serious congestion during the progress and even a not well redesign will contribute less. Solving traffic jam is only the first step of the whole plan. Furthermore, by collecting traffic data, we could simulate the traffic flow in computer which is helpful for the design of future roads. For example, a new road is planned to be built for releasing traffic congestion in area A, the simulation may tell us if the new road is a necessity, what is the start and end point of the road, how many lanes should it be or in what degree the traffic congestion could be reduced. This might be more helpful for the authorities to make critical decisions for the future of cities. ",23,id not found
http://fanjunbo.wordpress.com,http://iecuhkeduhk1155062181.wordpress.com,2017-03-23,9,"Thanks for you sharing about smart city plan in HangZhou, China!
Actually, smart city program is popular in HK as well. Just as the lecturer Prof. Chan invited  to our class in  week nine, there are thousands of experts contributing to this field in HK.
I want to share something that the lecturer told us with you. He mentioned that they also work in financial security field, which mainly focuses on anti-hacker and security system of banks. There are 2 training teams in their cyber security department- hacker team and anti-hacker team. Using a real dataset, hacker team demo to attack banks and users; and anti-hacker team demo to offend from these attacks. Through such exercise, they improve their ability in financial security field.
Hope this real case could give you some inspiration.Liked by 1 personAppreciate for you comment Cici. It seems that smart city is such a huge program or blueprint I say that even if you do a excellent job in one category of all, you may obtain great achievement that may make you rich and famous. Especially in China and US, most of the resources are supported to several super large cities such as Beijing Shanghai in China and New York San Francisco in US. People all go to these top tier cities to seek their future which also leads to city disease such as traffic congestion, huge consumption of resources pollution etc. Also these cities become the target of attack both in physical and in digital. With the help of big data stack, a smart city could have much process to do. For example, even if 5% electricity reduce in Hong Kong may save a lot. Besides, there is also an agent called Institute of Future Cities in CUHK with Prof Leung Kwong Sak from department of computer science. ",23,13
http://fanjunbo.wordpress.com,http://iecuhkeduhk1155062181.wordpress.com,2017-03-23,9,"Thanks for you sharing about smart city plan in HangZhou, China!
Actually, smart city program is popular in HK as well. Just as the lecturer Prof. Chan invited  to our class in  week nine, there are thousands of experts contributing to this field in HK.
I want to share something that the lecturer told us with you. He mentioned that they also work in financial security field, which mainly focuses on anti-hacker and security system of banks. There are 2 training teams in their cyber security department- hacker team and anti-hacker team. Using a real dataset, hacker team demo to attack banks and users; and anti-hacker team demo to offend from these attacks. Through such exercise, they improve their ability in financial security field.
Hope this real case could give you some inspiration.Liked by 1 person",23,13
http://fanjunbo.wordpress.com,https://fanjunbo.wordpress.com,2017-03-24,9,"Appreciate for you comment Cici. It seems that smart city is such a huge program or blueprint I say that even if you do a excellent job in one category of all, you may obtain great achievement that may make you rich and famous. Especially in China and US, most of the resources are supported to several super large cities such as Beijing Shanghai in China and New York San Francisco in US. People all go to these top tier cities to seek their future which also leads to city disease such as traffic congestion, huge consumption of resources pollution etc. Also these cities become the target of attack both in physical and in digital. With the help of big data stack, a smart city could have much process to do. For example, even if 5% electricity reduce in Hong Kong may save a lot. Besides, there is also an agent called Institute of Future Cities in CUHK with Prof Leung Kwong Sak from department of computer science. ",23,id not found
http://fanjunbo.wordpress.com,https://fanjunbo.wordpress.com,2017-03-24,9,"Appreciate for you comment Cici. It seems that smart city is such a huge program or blueprint I say that even if you do a excellent job in one category of all, you may obtain great achievement that may make you rich and famous. Especially in China and US, most of the resources are supported to several super large cities such as Beijing Shanghai in China and New York San Francisco in US. People all go to these top tier cities to seek their future which also leads to city disease such as traffic congestion, huge consumption of resources pollution etc. Also these cities become the target of attack both in physical and in digital. With the help of big data stack, a smart city could have much process to do. For example, even if 5% electricity reduce in Hong Kong may save a lot. Besides, there is also an agent called Institute of Future Cities in CUHK with Prof Leung Kwong Sak from department of computer science. ",23,id not found
http://fanjunbo.wordpress.com,http://gloriacww.wordpress.com,2017-03-24,9,"It is true that transforming the city into a digital city can increase the efficiency. However, government also need to consider the education of using those technology to the general public. It is unfair to the citizens that only people know how to use the technology can enjoy the efficiency in life and the rest cannot. To enhance the fairness in life, physical enhancement should be done so it decrease the dependency of software.As far as I am concerned, the development of smart city is for the government to manage the cities in a more intelligence and digital way. Teaching the public how to use it is not an necessary. However, withe the further construction of smart city, some of the APIs could be offered to some of the qualified companies to build softwares to better serve the public. Besides, the government could also build the data visualisation platform opening to the public so that we are enable to see how the virtual city works in a straightforward way. Finally, the government could also provide some of the non secret data to the research institute to find out a better algorithm solving real life problems better.",23,71
http://fanjunbo.wordpress.com,http://gloriacww.wordpress.com,2017-03-24,9,"It is true that transforming the city into a digital city can increase the efficiency. However, government also need to consider the education of using those technology to the general public. It is unfair to the citizens that only people know how to use the technology can enjoy the efficiency in life and the rest cannot. To enhance the fairness in life, physical enhancement should be done so it decrease the dependency of software.",23,71
http://fanjunbo.wordpress.com,https://fanjunbo.wordpress.com,2017-03-24,9,"As far as I am concerned, the development of smart city is for the government to manage the cities in a more intelligence and digital way. Teaching the public how to use it is not an necessary. However, withe the further construction of smart city, some of the APIs could be offered to some of the qualified companies to build softwares to better serve the public. Besides, the government could also build the data visualisation platform opening to the public so that we are enable to see how the virtual city works in a straightforward way. Finally, the government could also provide some of the non secret data to the research institute to find out a better algorithm solving real life problems better.",23,id not found
http://fanjunbo.wordpress.com,https://fanjunbo.wordpress.com,2017-03-24,9,"As far as I am concerned, the development of smart city is for the government to manage the cities in a more intelligence and digital way. Teaching the public how to use it is not an necessary. However, withe the further construction of smart city, some of the APIs could be offered to some of the qualified companies to build softwares to better serve the public. Besides, the government could also build the data visualisation platform opening to the public so that we are enable to see how the virtual city works in a straightforward way. Finally, the government could also provide some of the non secret data to the research institute to find out a better algorithm solving real life problems better.",23,id not found
http://fanjunbo.wordpress.com,http://iecuhkeduhk1155062181.wordpress.com,2017-03-23,9,"Thanks for your sharing about your understanding of human information interaction (i.e. HII).
You illustrated 4 main reasons why HII is important for engineering students. I really appreciate your understandings. Moreover, I want to add something important but you didnt mentioned.
Personally I think HII could break the obstacle between us technical guys and un-technical people. Without HII, people who are not familiar with programming language couldnt have chance to operate machines or communicate directly with computers; with HII, such un-technical people can handle complex machines and deal with digital information easily. Us information engineers bridge the gap between un-technical people and complex technology.
Hope my idea could give you some inspirations.Liked by 1 person",23,13
http://fanjunbo.wordpress.com,http://iecuhkeduhk1155062181.wordpress.com,2017-03-23,9,"Thanks for your sharing about your understanding of human information interaction (i.e. HII).
You illustrated 4 main reasons why HII is important for engineering students. I really appreciate your understandings. Moreover, I want to add something important but you didnt mentioned.
Personally I think HII could break the obstacle between us technical guys and un-technical people. Without HII, people who are not familiar with programming language couldnt have chance to operate machines or communicate directly with computers; with HII, such un-technical people can handle complex machines and deal with digital information easily. Us information engineers bridge the gap between un-technical people and complex technology.
Hope my idea could give you some inspirations.Liked by 1 person",23,13
http://fanjunbo.wordpress.com,http://ierg3320jinny.wordpress.com,2017-03-20,9,"Thank you for sharing this practical solution to the social media recommender system. Indeed the real bottleneck for the big data problems is to parallelize both the infrastructure and the algorithms.  I was pretty impressed by how we generate pairs of users that follow the same person in the social network and add them up together to calculate similarities between them.  This idea can break a big and memory expensive problem into a parallel problem that can be run separately on commercial machines. Hadoop is a popular ecosystem for solving big data problems. Your description about Hadoop has strengthened my understanding towards it and the related software.
Now that you have showed the algorithm and infrastructure needed to implement a social network recommendation system, maybe you could also provide some ideas for configuring our own Hadoop clusters using Amazon Web Services.   Because I know that with our CUHK email we can register an education account to enjoy 100 USD coupons from Amazon.   If anyone is interested in trying to configure his/her own cluster and run the code provided here, feel free to contact me at 1155076727@link.cuhk.edu.hkLiked by 1 personHadoop MapReduce(MR) is a very useful batch processing tool with a long period usage in the industry but some disadvantages also could not be ignored. One problem is it needs professional backgrounds to write MR program which limits the use of MR among others such as financial analysts. One solution is called Hadoop Pig. Instead of writing Java or Python, you could write Pig Latin a SQL like language to operate files in HDFS as a SQL table. It takes only 1/60 of original Java code with twice execution time. Pig Latin will be converted into a series of MR jobs automatically. In Yahoo!, 40% of the jobs are in Pig instead of raw MR code. Another Robles is high latency, you may get the result in hours but some data as tweet is generating continuously like water. To get the hot hashtags in the last five minutes, MR is not a good solution. To solve streaming with low latency and high scalability, Apache Storm is created for converting job to a topology instead of map and reduce. ",23,14
http://fanjunbo.wordpress.com,http://ierg3320jinny.wordpress.com,2017-03-20,9,"Thank you for sharing this practical solution to the social media recommender system. Indeed the real bottleneck for the big data problems is to parallelize both the infrastructure and the algorithms.  I was pretty impressed by how we generate pairs of users that follow the same person in the social network and add them up together to calculate similarities between them.  This idea can break a big and memory expensive problem into a parallel problem that can be run separately on commercial machines. Hadoop is a popular ecosystem for solving big data problems. Your description about Hadoop has strengthened my understanding towards it and the related software.
Now that you have showed the algorithm and infrastructure needed to implement a social network recommendation system, maybe you could also provide some ideas for configuring our own Hadoop clusters using Amazon Web Services.   Because I know that with our CUHK email we can register an education account to enjoy 100 USD coupons from Amazon.   If anyone is interested in trying to configure his/her own cluster and run the code provided here, feel free to contact me at 1155076727@link.cuhk.edu.hkLiked by 1 person",23,14
http://fanjunbo.wordpress.com,https://fanjunbo.wordpress.com,2017-03-24,9,"Hadoop MapReduce(MR) is a very useful batch processing tool with a long period usage in the industry but some disadvantages also could not be ignored. One problem is it needs professional backgrounds to write MR program which limits the use of MR among others such as financial analysts. One solution is called Hadoop Pig. Instead of writing Java or Python, you could write Pig Latin a SQL like language to operate files in HDFS as a SQL table. It takes only 1/60 of original Java code with twice execution time. Pig Latin will be converted into a series of MR jobs automatically. In Yahoo!, 40% of the jobs are in Pig instead of raw MR code. Another Robles is high latency, you may get the result in hours but some data as tweet is generating continuously like water. To get the hot hashtags in the last five minutes, MR is not a good solution. To solve streaming with low latency and high scalability, Apache Storm is created for converting job to a topology instead of map and reduce. ",23,id not found
http://fanjunbo.wordpress.com,https://fanjunbo.wordpress.com,2017-03-24,9,"Hadoop MapReduce(MR) is a very useful batch processing tool with a long period usage in the industry but some disadvantages also could not be ignored. One problem is it needs professional backgrounds to write MR program which limits the use of MR among others such as financial analysts. One solution is called Hadoop Pig. Instead of writing Java or Python, you could write Pig Latin a SQL like language to operate files in HDFS as a SQL table. It takes only 1/60 of original Java code with twice execution time. Pig Latin will be converted into a series of MR jobs automatically. In Yahoo!, 40% of the jobs are in Pig instead of raw MR code. Another Robles is high latency, you may get the result in hours but some data as tweet is generating continuously like water. To get the hot hashtags in the last five minutes, MR is not a good solution. To solve streaming with low latency and high scalability, Apache Storm is created for converting job to a topology instead of map and reduce. ",23,id not found
http://fanjunbo.wordpress.com,http://gloriacww.wordpress.com,2017-03-24,9,"i learnt a lot after reading your blog. It seems the Recommender System is a powerful system. I wonder what is the potential of that. The system should not just lay on the level of recommending movies and posting advertisement. As you know the mechanism behind it, I suggest you to develop this system in rather professional field like medical field or finance.Liked by 1 person",23,71
http://fanjunbo.wordpress.com,http://gloriacww.wordpress.com,2017-03-24,9,"i learnt a lot after reading your blog. It seems the Recommender System is a powerful system. I wonder what is the potential of that. The system should not just lay on the level of recommending movies and posting advertisement. As you know the mechanism behind it, I suggest you to develop this system in rather professional field like medical field or finance.Liked by 1 person",23,71
http://tommyierg3320.wordpress.com,http://atot0907.wordpress.com,2017-03-11,7,"I think UX is more than just how user-friendly a software or an application is. It is also about the layout, whether it is dull or artistic. This might not be what our engineering learning focuses on but as a user I would prefer a colourful and attractive apps more than a dull and boring one.LikeLike",24,72
http://tommyierg3320.wordpress.com,http://ierg3320blog.wordpress.com,2017-03-19,9,"Thank you for your sharing. I agree that whether the UX design of an application is good or not can determine the popularity of this app. After reading your blog, I felt interested in what is a proper UX design. So I have done some google search and found out one of the criteria that a proper UX design should have, that is not asking users for too much information. Asking the users for too much information will make the users feel annoying and worry about whether their personal data will be misused or not. It will drive the user away. Therefore, in order to provide a good user experience for the users, we should only collect enough information from them.LikeLike",24,10
http://tommyierg3320.wordpress.com,http://ierg3320tsepikkei.wordpress.com,2017-03-22,9,"Thank you for your sharing. It is so true that nowadays, User Experience (UX) design is an important aspect for different products. As UX is the process of enhancing user satisfaction with a product through improving the accessibility and usability for a better interaction for users. This can make the product user-friendly and users feel comfortable using it. As a user of different products, I do agree that a better UX design can make things easier and I will be more willing to continue using the products.
I think with a great UX design, it can surely increase sales as more people will be purchasing the products and increases customers satisfaction. I believe with such design, it will surely make peoples lives better and benefiting companies, users and everyone in the world.LikeLike",24,1
http://tommyierg3320.wordpress.com,http://1155047507blog.wordpress.com,2017-03-25,9,"I totally agree with you!!! User satisfaction is everything!!! Nowadays, many program or apps is focusing on the function but not the user satisfaction. Therefore UX design in the product in important. It not only reduce the time for some repeatable actions, it also make the user feel happy!!!!!LikeLike",24,40
http://tommyierg3320.wordpress.com,http://ierg3320aplus.wordpress.com,2017-03-20,9,"Thank you for sharing a new concept of online information artifacts! I do agree to what you say that social media helps the creation and spread of it. In this information era, we are exposed to a huge a,punt of information everyday and many of us contribute in sharing information to the rest of the world online. Since new information is created everyday, the Share button on websites become one of the most convenient way for us to share the information that weve read and allow different users to view the information available. This helps spread the information easily. Some users might be inspired by a certain piece of information and create their own online information artifacts, thus social media helps the creation and spread of it.LikeLike",24,15
http://tommyierg3320.wordpress.com,http://atot0907.wordpress.com,2017-03-24,9,"I do think that social media has enhanced the speed of spreading information. However another problem that concerns me is how could we determine whether the information or news are correct? Take Wikipedia as an example, everyone can edit the information on the site and there are not many ways that we can verify the authenticity of these information. Thus the next development direction should be developing systems that can help the verification of information and news online.LikeLike",24,72
http://tommyierg3320.wordpress.com,http://gloriacww.wordpress.com,2017-03-24,9,"Does the online information artifacts care the validation of the information? If it does, how can it validate the information. If it doesnt, then what is the point of collecting information artifacts?LikeLike",24,71
http://tommyierg3320.wordpress.com,http://gloriacww.wordpress.com,2017-03-24,9,"Does the online information artifacts care the validation of the information? If it does, how can it validate the information? If it doesnt, then what is the point of collecting information artifacts?LikeLike",24,71
http://tommyierg3320.wordpress.com,http://ierg3320grant.wordpress.com,2017-03-25,9,"You have a clear definition of what is online information artifacts. And I think that social media enhanced the spread of online information artifacts is not only by many information people can access and able to share it easily, but also of the diversity of the information. In physical information artiacts like book, information can only in form of word and pictures. However, for those information in internet, they can in various forms, like sound , video and virtual reality. People are able to access information in diversify forms, which made human cognition of information more efficient.LikeLike",24,56
http://tommyierg3320.wordpress.com,http://1155047507blog.wordpress.com,2017-03-25,9,"I agree with you, the internet is popular in 21 century, people like to share different things in the social media platform. And it will cost to a spreed in information. By reading different information and critique by others, people can think in different ways and enhance the creation.LikeLike",24,40
http://tommyierg3320.wordpress.com,http://ierg3320ywy.wordpress.com,2017-03-26,10,"I agree with you, the reason why digital information is important is because nowadays nearly all information is transmitted by the computer network. If information need to transmit through computer network, then it must converted to digital information first. So, why all information is transmitted through computer network? I believe it is because transmitting information through computer network is fast and most of the time accurate.LikeLike",24,17
http://ierg33202017.wordpress.com,http://ierg3320tsepikkei.wordpress.com,2017-03-22,9,"Thank you for the sharing and I do agree that nowadays with the advancement of technology, Virtual Reality (VR) is becoming more and more popular.In our reality, everything that we know comes by way of our senses and how we experience reality is by the combination of our brains sense-making organisms as well as sensory information. With VR, it ables to present humans senses with a computer generated virtual environment that people able to explore and experience different things. Each and everyone can design their own visual images to be shown on the virtual reality for their own unique experience. Just as children, they can see different beautiful sceneries from other countries if they do not have the chance to visit the countries. I believe that more innovative uses for this technology will be invented in the future and perhaps not a in long while this can be used to communicate and work between different people.",25,1
http://ierg33202017.wordpress.com,http://ierg3320l.wordpress.com,2017-03-24,9,"Thanks for your sharing. I agree with you VR is being popular nowadays. People can create what they like or even what cant be happened in reality. To me, Virtual reality give a real situation for player which bring a tension for player to stick to the game feeling like the game character.
I hope that this VR can be apply to some teaching system which can give student more fun and interactive way for students, do you think it is a good idea?That is awesome. There is a teaching method called gamification which combine game and education together. It is quite successful for those who are in primary school and secondary school. However, it is hard to implement in undergraduate student because the game need to be attractive. I think VR technology can bring unprecedented experience to student. One of the examples can be applied to students who study history. They could use VR to travel historic places which may not exist.",25,51
http://ierg33202017.wordpress.com,https://ierg33202017.wordpress.com,2017-03-24,9,"That is awesome. There is a teaching method called gamification which combine game and education together. It is quite successful for those who are in primary school and secondary school. However, it is hard to implement in undergraduate student because the game need to be attractive. I think VR technology can bring unprecedented experience to student. One of the examples can be applied to students who study history. They could use VR to travel historic places which may not exist.",25,id not found
http://ierg33202017.wordpress.com,http://ierg3320swk.wordpress.com,2017-03-16,8,"I agree that machine learning is important to us and it helps people to solve problems. Machine learning can be used in so many ways for solving problems. It is important as it has a strong computation power, and not expensive. Once we complete the training of the machine, its possible to quickly and automatically produce models that can analyze bigger, more complex data and deliver faster, more accurate results, even on a very large scale. Then, it can be used to solve problems and predict something like the weather.
Thanks for your sharing.Liked by 1 person",25,18
http://ierg33202017.wordpress.com,http://ierg3320cuhk.wordpress.com,2017-03-24,9,"I think too. It is true that we need to use machine to help us to analyse data as the flow, amount and complexity of data becoming inadequate for human beings to handle nowadays. In this big data era, machine plays an important role to do predication for us and help us to solve problems.Therefore, I strongly believe that machine learning can improve our living.",25,70
http://ierg33202017.wordpress.com,http://ierg3320l.wordpress.com,2017-03-24,9,"I really agree with you that It is beautiful when machining learning can contribute to our society. However, machining learning may also bring lots of problems to our society. For example, with a enough amount of data sample, machine can be more perfect machine and replace peoples working opportunity, do you think so?",25,51
http://ierg33202017.wordpress.com,http://jetto1155049661.wordpress.com,2017-03-25,9,"Machine learning has always been an interesting and crucial topic in technology industry. It is great that if machine learning can do prediction to make our life better and easier. Also, it would also be great that if the machine can understand humans mind and emotion. I do hope machine learning can be developed greatly and make our life much easier and more efficient.",25,69
http://ierg33202017.wordpress.com,http://ierg3320grant.wordpress.com,2017-03-25,9,"I agree that machine learning can optimise human life. Computer now are capable to store and analysis massive of data in a short time, different from human which may require a lots of man power and time to achieve the same task. Besides of prediction as mentioned from you, machine learning can also uncover hidden insight from historical relationship and  trend of data, which is good for engineer or analysts to obtain possible risk that are now easy to notice by human. So the development in machine learning can surely contribute to our society.",25,56
http://ierg33202017.wordpress.com,http://nelsonching.wordpress.com,2017-03-25,9,"Thank you for your sharing and tell me that machine learning is bringing a better life for us. The machine learning is important as it is used to do the banking, financial sector and health care issues and many aspects. So I agree that it is crucial. Also, I understand your worry that the machine learning may be used to hurting the human. So I think there are some rules to set up and make sure human can use it correct way which should benefit human only.
On the other hands, I am interested that the future development of machine learning which is identifying objects in images and words in sounds. Hope that machine learning becomes more powerful and we can enjoy it.",25,49
http://ierg33202017.wordpress.com,http://nelsonching.wordpress.com,2017-03-24,9,"Yes, the point you said that the context comes from both sides which are from the side of providers and side of you. It is true that when the society becomes happy and peaceful, the residents create a relaxing context rather than the aggressive type of context. When they dissatisfy with the situation, the context is full of complaints and angers. From the above cases, we will be affected by above situations easily. This is kind of receivers, we cannot separate from it and we will be fit in the situation. Also, the purpose of people creating a context wants the others to join inside and follow the logic. We can join inside the context or just understand the context. It is wise to not be only a receiver that receives an information only but an observer that analyzes the context.",25,49
http://boscoyam3820.wordpress.com,http://ierg3320122.wordpress.com,2017-03-22,9,"Contextual Computing is actually the big trend for our technology development that computing is done with situational and environmental information about humans. Basing on their preference and information to create some actions people need. I admit that people need Contextual Computing as their technology computing method, with examples like GPS system, Facebooks valuations etc.
As the risk you mentioned,  privacy is of great concern that contextual computing needs peoples information and experience to build up. It relies on stored data about previous users preferences. For this purpose, people have to sacrifice their privacy.",30,37
http://boscoyam3820.wordpress.com,http://ierg3320sze.wordpress.com,2017-03-23,9,"I think your example of Amazon Go is a good illustration of context computing. One of the ultimate goals of context computing is to bring convenience to our life. And with Amazon Go, we can save a lot of time because we dont have to queue. It also saves lots human resources. Context computing makes life easier. But we have to admit that as you said, wrong compiling may occur. Therefore I think in future, how to construct a large enough and more precise database is what we engineer can improve in context computing.",30,43
http://boscoyam3820.wordpress.com,http://ierg3320wkc.wordpress.com,2017-03-24,9,"One of the most significant benefits of context computing is to save our time as most of the information are handled by the devices (Internet of Things). The Amazon Go example is to show how the time is saved by the payment is handled by the sensor and phone.
However, the trade-off of convenience is security. Take Amazon Go as the example, the credit card information maybe steal by others during payment or by other malicious sensors approach your phone. One possible solution is to enhance the encrypt during the payment process. However, this requires more time to finish the process which affects the efficiency.
So, the future question is how to protect the information of users while the product efficiency can be kept.",30,61
